ID,Organisation,Sector,Subsector,Services Provided,Province,Municipality,Barangay,Status,Beneficiaries,Beneficiary Type,,,,,,,,,
866,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,140,individuals,,,,,,,,,
869,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,6,individuals,,,,,,,,,
870,Philippine Red Cross,Welfare,RFL,Tracing,1035,103502,Balut,Finished,1,individual,,,,,,,,,
871,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
872,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
873,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,61,individuals,,,,,,,,,
874,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,3,individuals,,,,,,,,,
875,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,3,individuals,,,,,,,,,
877,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,58,individuals,,,,,,,,,
880,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,For Deletion,,liters,,,,,,,,,
881,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,5,individuals,,,,,,,,,
882,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,5,individuals,,,,,,,,,
883,Philippine Red Cross,Welfare,Referral,Welfare Referral,1035,103502,West Poblacion,Finished,2,individuals,,,,,,,,,
884,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,60,individuals,,,,,,,,,
895,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,150,individuals,,,,,,,,,
896,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,86,individuals,,,,,,,,,
898,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,17,individuals,,,,,,,,,
899,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,25,individuals,,,,,,,,,
900,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,80,individuals,,,,,,,,,
904,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,22,individuals,,,,,,,,,
905,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,30,individuals,,,,,,,,,
911,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
912,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,19,individuals,,,,,,,,,
913,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,18,individuals,,,,,,,,,
914,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,21,individuals,,,,,,,,,
917,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,15,individuals,,,,,,,,,
918,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,19,individuals,,,,,,,,,
922,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
923,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,21,individuals,,,,,,,,,
927,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Balut,Finished,15,individuals,,,,,,,,,
928,Philippine Red Cross,Welfare,RFL,Tracing,1035,103502,West Poblacion,Finished,5,individuals,,,,,,,,,
932,Philippine Red Cross,Welfare,RFL,Tracing,1035,103502,Balut,Finished,1,individual,,,,,,,,,
933,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
937,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
938,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,128,individuals,,,,,,,,,
941,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,8,individuals,,,,,,,,,
943,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,52,individuals,,,,,,,,,
944,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,167,individuals,,,,,,,,,
948,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,64,individuals,,,,,,,,,
949,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,36,individuals,,,,,,,,,
950,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,56,individuals,,,,,,,,,
957,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,11,individuals,,,,,,,,,
965,Philippine Red Cross,WASH,Water,Water,1035,103502,East Poblacion,Finished,,liters,,,,,,,,,
966,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,147,individuals,,,,,,,,,
967,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,5,individuals,,,,,,,,,
968,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,6,individuals,,,,,,,,,
972,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,191,individuals,,,,,,,,,
973,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,120,individuals,,,,,,,,,
976,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,13,individuals,,,,,,,,,
977,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,115,individuals,,,,,,,,,
978,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,11,individuals,,,,,,,,,
979,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Balut,Finished,11,individuals,,,,,,,,,
984,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,52,individuals,,,,,,,,,
985,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,42,individuals,,,,,,,,,
986,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,48,individuals,,,,,,,,,
987,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,6,individuals,,,,,,,,,
989,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
994,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
996,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
997,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,5,individuals,,,,,,,,,
998,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,111,individuals,,,,,,,,,
999,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1003,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,4,individuals,,,,,,,,,
1004,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Balut,Finished,9,individuals,,,,,,,,,
1005,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,13,individuals,,,,,,,,,
1006,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,14,individuals,,,,,,,,,
1007,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,133,individuals,,,,,,,,,
1008,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,6,individuals,,,,,,,,,
1013,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,33,individuals,,,,,,,,,
1014,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,33,individuals,,,,,,,,,
1015,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,23,individuals,,,,,,,,,
1016,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,23,individuals,,,,,,,,,
1017,Philippine Red Cross,Welfare,Welfare,Welfare Desk,1035,103502,West Poblacion,Finished,1,station,,,,,,,,,
1018,Philippine Red Cross,Welfare,Welfare,Welfare Desk,1035,103502,Balut,Finished,1,station,,,,,,,,,
1019,Philippine Red Cross,Welfare,Welfare,Welfare Desk,1035,103502,East Poblacion,Finished,1,station,,,,,,,,,
1022,Philippine Red Cross,Welfare,Welfare,Welfare Desk,1035,103502,West Poblacion,Finished,1,station,,,,,,,,,
1023,Philippine Red Cross,Welfare,Welfare,Welfare Desk,1035,103502,West Poblacion,Finished,1,station,,,,,,,,,
1024,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,6,individuals,,,,,,,,,
1026,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,74,individuals,,,,,,,,,
1027,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,135,individuals,,,,,,,,,
1034,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,53,individuals,,,,,,,,,
1035,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1036,Philippine Red Cross,Health,Health,First Aid Station,1035,103502,West Poblacion,Finished,1,station,,,,,,,,,
1040,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1046,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,52,individuals,,,,,,,,,
1047,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
1048,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,5,individuals,,,,,,,,,
1049,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,77,individuals,,,,,,,,,
1050,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,8,individuals,,,,,,,,,
1051,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,7,individuals,,,,,,,,,
1052,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Balut,Finished,7,individuals,,,,,,,,,
1053,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,34,individuals,,,,,,,,,
1054,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,5,individuals,,,,,,,,,
1055,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,8,individuals,,,,,,,,,
1056,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,17,individuals,,,,,,,,,
1057,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,17,individuals,,,,,,,,,
1058,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,68,individuals,,,,,,,,,
1059,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,3,individuals,,,,,,,,,
1060,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,53,individuals,,,,,,,,,
1062,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,42,individuals,,,,,,,,,
1075,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,19,individuals,,,,,,,,,
1076,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Balut,Finished,21,individuals,,,,,,,,,
1077,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,7,individuals,,,,,,,,,
1080,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,2,individuals,,,,,,,,,
1081,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,52,individuals,,,,,,,,,
1082,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,7,individuals,,,,,,,,,
1083,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1087,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1093,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,35,individuals,,,,,,,,,
1094,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,9,individuals,,,,,,,,,
1095,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,12,individuals,,,,,,,,,
1096,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,46,individuals,,,,,,,,,
1097,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,West Poblacion,Finished,2,individuals,,,,,,,,,
1104,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
1105,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
1106,Philippine Red Cross,Welfare,RFL,Tracing,1035,103502,East Poblacion,Finished,1,individual,,,,,,,,,
1108,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,115,individuals,,,,,,,,,
1109,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,1,individual,,,,,,,,,
1110,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,7,individuals,,,,,,,,,
1111,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Balut,Finished,7,individuals,,,,,,,,,
1112,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,35,individuals,,,,,,,,,
1114,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,74,individuals,,,,,,,,,
1115,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,50,individuals,,,,,,,,,
1116,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,5,individuals,,,,,,,,,
1117,Philippine Red Cross,WASH,Water,Hyposol,1035,103502,West Poblacion,Finished,205,families,,,,,,,,,
1118,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,45,individuals,,,,,,,,,
1119,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,62,individuals,,,,,,,,,
1120,Philippine Red Cross,WASH,Water,Hyposol,1035,103502,West Poblacion,Finished,147,families,,,,,,,,,
1129,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,17,individuals,,,,,,,,,
1130,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Balut,Finished,17,individuals,,,,,,,,,
1133,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1134,Philippine Red Cross,Health,Health,First Aid,1035,103502,East Poblacion,Finished,3,individuals,,,,,,,,,
1135,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,1,individual,,,,,,,,,
1136,Philippine Red Cross,Health,Referral,Health Referral,1035,103502,East Poblacion,Finished,1,individual,,,,,,,,,
1137,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,61,individuals,,,,,,,,,
1150,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,62,individuals,,,,,,,,,
1151,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,14,individuals,,,,,,,,,
1152,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,19,individuals,,,,,,,,,
1157,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
1158,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
1159,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,86,individuals,,,,,,,,,
1160,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,4,individuals,,,,,,,,,
1161,Philippine Red Cross,WASH,Water,Water,1035,103502,East Poblacion,Finished,,liters,,,,,,,,,
1162,Philippine Red Cross,WASH,Hygiene Promotion,Hygiene Promotion,1035,103502,West Poblacion,Finished,167,individuals,,,,,,,,,
1166,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,60,individuals,,,,,,,,,
1168,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,40,individuals,,,,,,,,,
1169,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,12,individuals,,,,,,,,,
1170,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,75,individuals,,,,,,,,,
1171,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,West Poblacion,Finished,13,individuals,,,,,,,,,
1181,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1189,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
1190,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,East Poblacion,Finished,10,individuals,,,,,,,,,
1192,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,Balut,Finished,6,individuals,,,,,,,,,
1193,Philippine Red Cross,Welfare,RFL,I am Alive Call,1035,103502,Balut,Finished,6,individuals,,,,,,,,,
1194,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,Balut,Finished,5,individuals,,,,,,,,,
1196,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,130,individuals,,,,,,,,,
1207,Philippine Red Cross,WASH,Water,Water,1035,103502,West Poblacion,Finished,,liters,,,,,,,,,
1211,Philippine Red Cross,Health,Health,Health Care (BHCU),1035,103502,East Poblacion,Finished,69,individuals,,,,,,,,,
1212,Philippine Red Cross,Health,Transport,Ambulance Transport,1035,103502,East Poblacion,Finished,5,individuals,,,,,,,,,
1214,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,75,individuals,,,,,,,,,
1215,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,77,individuals,,,,,,,,,
1216,Philippine Red Cross,Welfare,PSS,Psychosocial Support,1035,103502,West Poblacion,Finished,54,individuals,,,,,,,,,
